corpus,titolo,sequenza,tipo,n_eventi,gamma,gamma_A1,gamma_A2,cv_tau
grok_oggi,Sigmund Freud,t,lettera,5321,1.1533246314952348,0.9699087111672892,1.0518028113393714,0.8576398106062165
grok_oggi,Sigmund Freud,s,lettera,5072,1.3113031476379593,0.9691221661883899,1.0465907658192064,0.930037960106539
grok_oggi,Sigmund Freud,a,lettera,5046,1.0820956272743003,0.940228906324189,0.965840313177427,0.8874554901290347
grok_oggi,Sigmund Freud,n,lettera,5033,1.0776074081544373,0.999776914354851,0.9699601868828789,0.8379336927304256
grok_oggi,Sigmund Freud,o,lettera,4568,1.1440344950598487,0.9946047637257949,1.0224517093283538,0.8773366751522002
grok_oggi,Sigmund Freud,r,lettera,4540,0.9482275844320527,0.9739818934567124,0.97794196123633,0.8530092281756274
grok_oggi,Sigmund Freud,c,lettera,2834,1.1339640731438367,0.9498188426015144,0.9657402895667521,0.963355370008294
grok_oggi,Sigmund Freud,l,lettera,2745,1.1475442088888963,1.0057706149543348,0.9624000056567595,0.9295665462743431
grok_oggi,Sigmund Freud,d,lettera,2651,1.231400173803464,0.9954229866915698,0.943459303597087,0.9223318250214408
grok_oggi,Sigmund Freud,h,lettera,2357,1.0798572701555498,0.9532553382949994,1.0041795682846357,0.9723404809148021
grok_oggi,Sigmund Freud,u,lettera,2131,0.8031990011137685,0.9801509376219751,1.0115102277999173,0.8885487164503453
grok_oggi,Sigmund Freud,p,lettera,1713,1.0604207576910907,0.9504200917252908,0.9738711590579299,0.9454133848785907
grok_oggi,Sigmund Freud,m,lettera,1591,1.1029497828365342,0.9902850310290908,0.9993788392281634,1.0073828080203475
grok_oggi,Sigmund Freud,f,lettera,1578,1.0303603476196628,1.0039920464956804,1.007974184178291,0.9435359762448613
grok_oggi,Sigmund Freud,g,lettera,1370,1.060887992983572,1.016750854671192,1.0139883729476658,0.9489798162445923
grok_oggi,Sigmund Freud,y,lettera,1175,1.106844774366293,1.0139838868258402,0.9458839598121066,0.9571430937199484
grok_oggi,Sigmund Freud,v,lettera,786,1.1156905488586006,0.9974857072882645,0.9917260770012096,0.9443763867561785
grok_oggi,Sigmund Freud,the,funzione,372,1.3005196483537522,0.8831114196576776,1.1055999095087758,1.1521732244367635
grok_oggi,Sigmund Freud,and,funzione,301,1.1571607769091565,0.9913469615482274,1.0097298310090037,0.8789063847188342
grok_oggi,Sigmund Freud,to,funzione,263,0.9408586039989315,0.9621334806742269,0.9285998206909404,0.9323609079943411
grok_oggi,Sigmund Freud,in,funzione,253,1.2417411070322886,1.0004903724425736,1.060023744269599,1.0387713911422116
grok_oggi,Sigmund Freud,of,funzione,238,1.0871536868586638,0.97107829944157,1.1807097824138904,1.1591531850380623
grok_oggi,Sigmund Freud,as,funzione,165,0.8897306243728912,1.0198785701512596,0.906585984627993,0.8436330833222172
grok_oggi,Sigmund Freud,freud,keyword,229,1.0580738852875529,1.0369020828163362,0.782654915583386,0.6934307654333196
grok_oggi,Sigmund Freud,freud's,keyword,97,1.028961585464906,0.9485338063112542,0.9585001179863722,0.92756382444999
grok_oggi,Sigmund Freud,like,keyword,49,1.0428480505084365,1.0394930750425326,1.0212945346415094,1.130423155559169
grok_oggi,Sigmund Freud,unconscious,keyword,49,1.2264382674859542,1.0416380309786206,1.1354689663707445,1.7150995552717252
grok_oggi,Sigmund Freud,rather,keyword,33,1.0252111407444706,1.084885389955986,1.0280723136634895,0.8980783401171866
grok_oggi,Sigmund Freud,sexual,keyword,29,1.0025820728149228,1.0285413956161504,0.9950825246487085,0.8113097081954085
grok_oggi,Sigmund Freud,symptoms,keyword,29,1.1936864627783301,1.0761710892864407,1.165407088719057,1.466499311103286
grok_oggi,Sigmund Freud,from,appaiata,114,1.0827585356825506,0.9645012954376718,0.9980094809329211,1.0086899643776661
grok_oggi,Sigmund Freud,his,appaiata,94,1.3564729539267093,0.9637557163218582,1.2026829769950702,1.3616681637069048
grok_oggi,Sigmund Freud,this,appaiata,50,0.9015278490075728,1.0031313107242896,0.8923039717464856,0.7895149093795192
grok_oggi,Sigmund Freud,he,appaiata,52,1.1497425954526175,0.9882120013182915,1.094191268236264,1.4405437419074976
grok_oggi,Sigmund Freud,but,appaiata,35,1.0765340312032423,1.0188359936303668,1.062741139476471,0.8666440167767745
grok_oggi,Sigmund Freud,psychoanalytic,appaiata,29,1.1319899599776027,0.9676095100127187,1.0050265903655244,0.8393110568893984
grok_oggi,Sigmund Freud,over,appaiata,29,1.0086622848972673,1.0234242785451662,1.002688471570578,0.9681646810197811
grok_oggi,Christianity,vocali,vocali,23991,1.4508303582902486,1.0203336968950156,1.1148923654984773,1.0332995151453555
grok_oggi,Christianity,spazio,spazio,11120,1.2159452244735771,1.05952631472021,0.9619476263854878,0.4874968563771245
grok_oggi,Christianity,e,lettera,7358,1.1893306204412906,0.983930486027417,1.0146808084267094,1.0108841612049695
grok_oggi,Christianity,i,lettera,5744,1.2817012784968458,1.0039384653587877,0.9730021332978839,1.0035485126364272
grok_oggi,Christianity,t,lettera,5229,1.4103898073155166,1.0070935916200692,0.982006291566239,1.0727616088925502
grok_oggi,Christianity,a,lettera,5101,1.1904917474640382,0.9260615122627218,1.0036199200628613,0.9411556668739205
grok_oggi,Christianity,n,lettera,4622,1.1058339872793184,0.9900967340855605,0.9931482494239724,0.9329056101213035
grok_oggi,Christianity,s,lettera,4278,1.2860519447546206,1.0259583384709563,1.0840118674791865,1.016613599223171
grok_oggi,Christianity,o,lettera,4123,1.2028745822324858,0.9450192906471941,1.0341106131075726,0.9970845731387057
grok_oggi,Christianity,r,lettera,4111,1.2535476923538154,0.9676506220930433,1.008239597825112,0.9450857528676988
grok_oggi,Christianity,h,lettera,2943,1.1580738354815896,0.9951743961939843,1.102987459230082,0.9628923774023229
grok_oggi,Christianity,l,lettera,2625,1.1600572587520726,0.9795243867736937,0.9705854832705878,1.0396403044148508
grok_oggi,Christianity,d,lettera,2506,1.2113847347058895,1.0199964985446037,1.008885228332656,0.9785891132541981
grok_oggi,Christianity,c,lettera,2500,1.195014257650114,0.9760960003465721,0.9686703041172725,1.019602237793822
grok_oggi,Christianity,u,lettera,1665,1.1326155750589546,0.996947277051652,0.9687320865483708,1.0155156586145768
grok_oggi,Christianity,m,lettera,1494,1.088449301436479,1.0021784517069148,0.9659935597291379,0.9891884422514194
grok_oggi,Christianity,g,lettera,1438,1.0970358068799153,1.017888472291601,0.9956686906202027,0.9880726017036213
grok_oggi,Christianity,p,lettera,1351,1.192815455877632,0.9911656983063338,0.9945572235379722,1.1557912658386063
grok_oggi,Christianity,f,lettera,1154,1.1706183276762938,0.9625887003736144,1.0083441495926075,0.9573666889437579
grok_oggi,Christianity,y,lettera,934,1.1249118131307345,1.0272231118333313,1.0133800496083707,1.0690328663923674
grok_oggi,Christianity,w,lettera,790,1.1560638275751558,1.0080485263881795,1.0114751938855882,0.982256658239691
grok_oggi,Christianity,the,funzione,644,1.1969160249591377,1.0251546227572026,1.0238412786028472,1.0231813792573596
grok_oggi,Christianity,of,funzione,408,1.1185901090672385,1.0018023107274143,1.074340883594762,1.018896120499935
grok_oggi,Christianity,and,funzione,394,1.0378506988835519,0.9762980158457303,1.032933240360627,0.8831404730481692
grok_oggi,Christianity,in,funzione,264,1.0241582736080839,0.9813099543253069,1.013220528703904,0.9937591933081156
grok_oggi,Christianity,to,funzione,184,1.1241256414737133,0.9980900395247834,1.0610635336602254,1.0663563766300899
grok_oggi,Christianity,as,funzione,153,1.0633384615151722,1.016771053880148,1.0059896271967619,1.0491397284707575
grok_oggi,Christianity,jewish,keyword,93,1.357720216324719,1.0120452287962178,1.2878453716830356,1.6056748434559294
grok_oggi,Christianity,ad,keyword,83,1.388011153544605,0.9419833614973304,1.3400832549459356,4.2635545303640425
grok_oggi,Christianity,hebrew,keyword,82,1.246366533576201,0.9370090803823127,1.1624127615202167,1.5566859626091563
grok_oggi,Christianity,greek,keyword,74,1.3546287667640473,1.0493383818993562,1.278633060141867,1.4528180802064172
grok_oggi,Christianity,jesus,keyword,57,1.3128273066489624,0.971540814323275,1.2886409472796583,1.6675508991183976
grok_oggi,Christianity,temple,keyword,46,1.2806110294086959,1.0011780629308196,1.2358238240146044,1.453310406557991
grok_oggi,Christianity,christianity,keyword,51,1.166759209651543,1.0213796082861701,1.1503179802784247,1.2509272785512906
grok_oggi,Christianity,by,appaiata,90,1.160648820884696,0.96835433580702,1.090895939861307,1.1430111553132363
grok_oggi,Christianity,with,appaiata,91,1.0184770027037875,0.9869211672098008,0.9918862623404215,0.9517945866984235
grok_oggi,Christianity,this,appaiata,66,1.06209287986914,0.9968569112474297,1.0400799199258752,0.9533793261710677
grok_oggi,Christianity,from,appaiata,61,1.1160575194802236,1.0441551194242322,1.0660337014102381,1.0560870217158977
grok_oggi,Christianity,his,appaiata,59,1.04560008280179,0.9915945940821768,1.0138778852333705,1.1707287286528318
grok_oggi,Christianity,was,appaiata,44,1.207886702001263,1.0394058052325466,1.1082198502000442,1.2258517684881538
grok_oggi,Christianity,he,appaiata,42,1.2868728717675004,0.9695856275696872,1.2637893160826243,1.4574212651570164
grok_oggi,Judaism,vocali,vocali,24857,1.2238973753463478,1.006491618385158,1.0324503927079791,0.7173431782599958
grok_oggi,Judaism,spazio,spazio,11058,1.2453326737548807,0.9351860683551387,0.9625113073650541,0.4835272949454451
grok_oggi,Judaism,e,lettera,7211,1.0189500557791042,1.0484039190073695,1.0003615902392617,0.8747468707693107
grok_oggi,Judaism,i,lettera,5970,1.1458428667633918,0.9965216014146886,0.9770176425588804,0.9442815140043692
grok_oggi,Judaism,a,lettera,5617,1.215651335519605,0.9722485972769525,0.9284188493158964,0.899055896772385
grok_oggi,Judaism,t,lettera,5393,1.0625604607528738,1.002601626953916,0.933778115686037,0.9220682428573076
grok_oggi,Judaism,n,lettera,4785,1.0443060608515968,1.001971724906255,0.9964851737180593,0.8901333155153162
grok_oggi,Judaism,o,lettera,4391,1.096076627631555,0.935804839327671,1.0226683200609703,0.916387123007603
grok_oggi,Judaism,r,lettera,4226,1.0660402779874962,0.9805258066084098,0.9938741575442244,0.8888667673494389
grok_oggi,Judaism,s,lettera,4104,1.1361562300967392,0.9774331272077807,0.9865595922421707,0.9776336052502611
grok_oggi,Judaism,l,lettera,2917,1.0265185829824177,1.0046831077482696,1.0157466759770335,1.0035841437907131
grok_oggi,Judaism,h,lettera,2812,1.0501090745870858,1.0126220192208117,1.0410371554220876,0.9342539018989414
grok_oggi,Judaism,c,lettera,2569,1.2018557822356681,0.9406550698184984,1.0586182425962074,0.9886502106398082
grok_oggi,Judaism,d,lettera,2397,1.221716628999146,0.9268009204144633,1.0327485750796839,0.9456482154492837
grok_oggi,Judaism,u,lettera,1668,1.031905272979282,0.9254451458614112,0.9807360926440888,0.9677748479386575
grok_oggi,Judaism,m,lettera,1667,1.1278718112723494,1.0084595086928625,0.9534066026807925,1.0162934749716315
grok_oggi,Judaism,g,lettera,1386,0.9647146659317264,1.0150812100071624,0.9725434788935177,0.9375166010045615
grok_oggi,Judaism,p,lettera,1378,1.1695057963913533,0.9803874587243574,1.0485039630165212,1.0811765422335724
grok_oggi,Judaism,f,lettera,1087,1.0445365376791633,1.0275080328057893,1.0057544646429974,0.9232625550599032
grok_oggi,Judaism,b,lettera,1014,1.0556355324303064,0.8961773990344506,1.0031492408768494,1.1284241891494708
grok_oggi,Judaism,y,lettera,922,1.1750719204721443,0.9376881661583947,0.9721900518185974,1.0113583249408165
grok_oggi,Judaism,the,funzione,679,1.126970758415225,1.03854916172553,1.0771959843696561,1.1066657437526843
grok_oggi,Judaism,of,funzione,377,1.1172295272452188,1.0149523124878472,1.1177116379378733,1.0916166284941644
grok_oggi,Judaism,and,funzione,376,1.1935449995525718,0.9783094314515192,1.0085426070412102,0.983226911807742
grok_oggi,Judaism,in,funzione,238,1.0548119729868755,0.9398000630049701,1.0878599046503947,1.0561225264129843
grok_oggi,Judaism,to,funzione,204,1.0849570994454738,0.9500486932983684,0.9435034245620565,0.919724789311659
grok_oggi,Judaism,as,funzione,176,1.0457207320708635,1.0245124340195597,0.9815572790044146,0.9432129542653126
grok_oggi,Judaism,bce,keyword,92,1.274063051505265,0.9755719739312646,1.255536306888376,1.9791263589727364
grok_oggi,Judaism,jewish,keyword,52,1.3325519707001652,1.0627925168856964,1.276779938413209,1.7749451713846467
grok_oggi,Judaism,covenant,keyword,51,1.3708669400214823,0.9361785816939877,1.2101004522080452,1.58692430061348
grok_oggi,Judaism,israel,keyword,44,1.106828061791377,1.002896114960808,1.1187204686527037,1.1330666624132362
grok_oggi,Judaism,traditions,keyword,34,1.1900856115731424,0.9798223432553096,1.0528466707214976,1.2051722389520305
grok_oggi,Judaism,divine,keyword,33,1.0273605055469988,0.9766360482857758,0.990098737860926,0.9911353829873634
grok_oggi,Judaism,like,keyword,34,1.1067649475176113,0.9837909713187104,1.1026323426750608,1.0800793842031216
grok_oggi,Judaism,from,appaiata,86,1.1186895070359308,1.0497315272565981,1.0919063944076752,1.1735975805836505
grok_oggi,Judaism,for,appaiata,50,1.0043657655947125,1.0028256425355029,0.9875978169783588,0.8698328105484243
grok_oggi,Judaism,by,appaiata,61,0.8346756082244632,0.9954837960117752,0.8639267130077407,0.7900972939652411
grok_oggi,Judaism,into,appaiata,34,1.0153076501640024,0.9467412637960392,0.9727151390242875,0.8085741013419656
grok_oggi,Judaism,is,appaiata,33,1.121216287609945,1.018287876779339,1.130819221901243,1.1229229221512949
grok_oggi,Judaism,these,appaiata,31,1.0222795871552204,0.9641304121888933,1.0292300517537465,1.1804560638428003
grok_oggi,Judaism,while,appaiata,31,0.9134163518844912,0.9838225567301668,0.9096264053436202,0.8442863541480762
grok_oggi,Roman Empire,vocali,vocali,25383,1.1560510522982386,1.0166686094702375,1.0218098521702315,0.5335725649020089
grok_oggi,Roman Empire,spazio,spazio,11385,1.182587252756522,0.9813829495085654,0.9644664011763692,0.4792416488849802
grok_oggi,Roman Empire,e,lettera,7418,1.127495312474027,0.9494271183197286,0.9820590874952329,0.8631515738229933
grok_oggi,Roman Empire,i,lettera,6113,1.170168200243499,0.990040642639483,0.9784373323284558,0.8748941681232991
grok_oggi,Roman Empire,a,lettera,5588,1.036137180906848,0.970940993722793,0.9928183281021102,0.8519400008891426
grok_oggi,Roman Empire,t,lettera,5250,1.0374842571077487,0.975110337788431,1.0137275947176454,0.8465125459904632
grok_oggi,Roman Empire,n,lettera,5131,1.0907286944803505,0.9534318952177873,1.0541684041905504,0.8373006129769407
grok_oggi,Roman Empire,r,lettera,4974,1.199800056883429,0.9313630309544467,0.9979305899387806,0.8764028181113838
grok_oggi,Roman Empire,s,lettera,4410,1.1168405971553705,0.9965034709121522,0.9363454338941576,0.9341306156640581
grok_oggi,Roman Empire,o,lettera,4142,1.133569748220206,0.9988894516546235,0.9492023031837286,0.910895826737789
grok_oggi,Roman Empire,d,lettera,2915,1.208861782622831,1.0226942358531665,1.0091044383645278,0.860584305205888
grok_oggi,Roman Empire,l,lettera,2802,1.205781388616954,0.9725534363119234,1.0063708401774496,0.9247166579251214
grok_oggi,Roman Empire,c,lettera,2344,1.2048207415627703,0.9758149246314817,1.0179887875001097,0.9431306453823343
grok_oggi,Roman Empire,u,lettera,2122,1.182467939003395,0.9507752321310582,0.9991978698225606,1.010700558788378
grok_oggi,Roman Empire,h,lettera,1886,1.1828497565033413,0.9792740185507097,0.9633679561808512,0.9632380011998812
grok_oggi,Roman Empire,m,lettera,1788,1.011971029877828,0.9303330097981625,1.0120179193978003,0.9366780301504308
grok_oggi,Roman Empire,p,lettera,1564,1.143834786096263,1.0084734165192915,0.8905775789248663,1.01371005090947
grok_oggi,Roman Empire,g,lettera,1412,1.0323555009604615,0.9839830992697348,0.9268346095302862,0.8839199873401415
grok_oggi,Roman Empire,f,lettera,1210,1.043215300335461,0.9414018954537897,0.9785420884081845,1.0063644606136097
grok_oggi,Roman Empire,y,lettera,907,1.0640030334642736,0.9399307061989354,0.9630333135649402,0.9928985546091945
grok_oggi,Roman Empire,b,lettera,860,1.0096203038706466,0.9892688760739734,0.9685093947459062,0.9230073940591584
grok_oggi,Roman Empire,the,funzione,537,1.2938244946559119,0.9868212152645484,1.0915489348458036,1.0937313696637743
grok_oggi,Roman Empire,and,funzione,465,1.1749410124690345,0.9737854824171724,0.9975493018602005,0.8367650124627857
grok_oggi,Roman Empire,in,funzione,273,1.005262975216957,1.003417334473457,0.9945878901629476,0.9860446601267376
grok_oggi,Roman Empire,to,funzione,246,0.9945079409273968,1.0031745226935593,0.9346000973449264,0.9098018674366078
grok_oggi,Roman Empire,of,funzione,217,1.1295018871430038,0.9857936227216522,1.0998214962086634,1.1153464110823244
grok_oggi,Roman Empire,by,funzione,138,0.9728987461333932,0.972103280350062,0.8759251012680025,0.800570987650153
grok_oggi,Roman Empire,ad,keyword,159,1.4922899203165925,1.0033299099356123,1.300720721645974,1.9481432597013173
grok_oggi,Roman Empire,like,keyword,77,0.8977307915055702,1.0016006273139206,0.8941206099243555,0.7978921607291635
grok_oggi,Roman Empire,roman,keyword,61,1.0801922270745485,0.989978279625154,1.0687932881237285,1.0226326826662593
grok_oggi,Roman Empire,military,keyword,49,1.1398475312518515,0.9806321093017955,1.0751448064772415,1.0880926845677827
grok_oggi,Roman Empire,imperial,keyword,40,1.0972462922871742,0.9845535979986666,1.0931677874111516,1.0669896902414864
grok_oggi,Roman Empire,empire,keyword,70,1.007732527825163,0.9857182258136966,1.0487337220217265,1.0892918710124755
grok_oggi,Roman Empire,bc,keyword,33,1.234195323010379,0.9697663678222672,1.1535688529980654,2.131852005112728
grok_oggi,Roman Empire,with,appaiata,123,0.9151959524742522,1.0269037975630066,0.8872936270634159,0.7990932097500478
grok_oggi,Roman Empire,on,appaiata,80,1.105111273651869,0.9819819759071166,1.0750745273640747,1.2525969413925715
grok_oggi,Roman Empire,under,appaiata,59,1.0220503702926924,0.9649647291572131,0.9901801703295451,1.084295841783941
grok_oggi,Roman Empire,at,appaiata,46,0.9446219961308411,0.999301204644986,0.9347000586015111,1.0063563402725342
grok_oggi,Roman Empire,over,appaiata,41,0.963685577914429,0.9240448092561483,0.9672458746310637,0.8025875382638166
grok_oggi,Roman Empire,this,appaiata,36,0.9148537734500035,0.976122743851,0.9122019413370132,0.9267707601944951
grok_oggi,Roman Empire,his,appaiata,33,1.2519031661569762,1.0077582106830287,1.2755939351866232,2.7757355887912887
grok_oggi,Cold War,vocali,vocali,25024,1.1407171549378168,1.0040810389243073,0.9889303554778658,0.5623722149124435
grok_oggi,Cold War,spazio,spazio,11313,1.0672605667520985,1.0339877442719907,1.0455104198964271,0.4667149606041351
grok_oggi,Cold War,e,lettera,7460,1.0991491822287718,0.9504059550786268,1.01182029549352,0.8621766547541404
grok_oggi,Cold War,i,lettera,5908,1.1514778905356156,0.9928075106436037,1.0307736787245352,0.9100649473359916
grok_oggi,Cold War,t,lettera,5490,1.0849481603857367,0.9778165388668744,1.039565465396498,0.8382082090428719
grok_oggi,Cold War,n,lettera,5348,1.075774378371351,0.9463092406847956,0.9503806974199481,0.8680682473280381
grok_oggi,Cold War,a,lettera,5059,0.9484899021906448,1.0884490968504987,0.9697823503156714,0.8771249869170228
grok_oggi,Cold War,o,lettera,4653,1.0853735290154658,0.9282707203614459,0.9744003993487155,0.8967422403934131
grok_oggi,Cold War,s,lettera,4458,1.0467087092990954,0.9934180334189296,0.9909351086271273,0.9371333731584532
grok_oggi,Cold War,r,lettera,4341,1.1691037678701588,1.013070230794425,0.9573430494861213,0.8531203546386774
grok_oggi,Cold War,l,lettera,2682,1.0498577857901268,1.0070666527589551,1.0166166453772991,0.9573590812267925
grok_oggi,Cold War,d,lettera,2617,0.9326415479731813,0.9377484807743376,0.9973891280899494,0.8768851165462732
grok_oggi,Cold War,c,lettera,2513,1.0330598709507084,1.0718524163095051,0.98107344265682,0.952559178315864
grok_oggi,Cold War,h,lettera,2001,1.1415546502057061,1.0722771079376658,1.0132585688030333,0.9663629987160911
grok_oggi,Cold War,u,lettera,1944,1.0690936172907817,0.9836035913510669,0.9458638623019852,0.9496087306458623
grok_oggi,Cold War,m,lettera,1777,1.0244379699500303,1.02322059334566,0.9104661363396865,0.9850995181219004
grok_oggi,Cold War,g,lettera,1509,0.8869964499124294,1.0589783182268722,0.9920836354668081,0.9010114537240101
grok_oggi,Cold War,p,lettera,1503,1.0282620775917628,1.0487409026885113,0.9950369764745924,0.9884528652033595
grok_oggi,Cold War,f,lettera,1150,1.0141421155625905,0.9928132063240261,1.0594593502984433,0.9647527339900139
grok_oggi,Cold War,v,lettera,927,1.0568568825533493,1.0426653722018473,1.022048080527866,1.0034157886216022
grok_oggi,Cold War,b,lettera,831,1.097406325664169,1.050050289672314,1.0251155725371872,0.949046493043986
grok_oggi,Cold War,the,funzione,594,1.1109758906125389,0.987791854561824,0.9968967336452329,0.9092326767703097
grok_oggi,Cold War,and,funzione,353,1.037886815399972,0.9844825395467329,0.9367771613802384,0.8825226172614548
grok_oggi,Cold War,to,funzione,258,0.9988428944739379,0.9609605479808486,0.9929580307880391,0.9483886164075193
grok_oggi,Cold War,in,funzione,251,0.9009265668440493,0.9715431274188053,1.0094873926274675,0.941474465940543
grok_oggi,Cold War,of,funzione,227,1.0439777406240291,1.0109228617278723,1.0477838373490256,1.0686287813272857
grok_oggi,Cold War,on,funzione,159,0.9346609102631043,0.9683552676145587,0.9891626144379572,0.8578203112763938
grok_oggi,Cold War,soviet,keyword,184,0.9713745662806611,0.9698898342100827,0.9926282797705706,0.9028244294756108
grok_oggi,Cold War,war,keyword,72,1.1456962279019123,0.9565693991994692,1.0477999148547787,1.298258978403928
grok_oggi,Cold War,communist,keyword,54,1.0635392528743393,0.9735408009253663,1.0584890219802523,1.23353931325164
grok_oggi,Cold War,military,keyword,38,0.9577771032563686,0.9828265660082257,0.9254917972092898,0.7649908853818865
grok_oggi,Cold War,states,keyword,35,1.17873787427577,0.9739887732701128,1.0932612703550069,1.0792101736661226
grok_oggi,Cold War,united,keyword,34,1.1533918412922803,1.0545442407602306,1.0544737694726374,1.2477863402731206
grok_oggi,Cold War,amid,keyword,33,0.8577289160120386,0.9776891248224802,0.8535652075978734,0.7673883327229643
grok_oggi,Cold War,by,appaiata,112,1.0410353610062113,1.0315413353818748,1.0373467886880003,0.9863604289448032
grok_oggi,Cold War,for,appaiata,75,0.9906432410103291,0.9851307381007235,0.9834522953412949,0.9748172250866393
grok_oggi,Cold War,over,appaiata,45,0.9387894502919614,0.9539910976172757,0.9552243092853199,0.8292739754336143
grok_oggi,Cold War,while,appaiata,37,0.836841320550725,0.9622064201621786,0.8318260566588599,0.810430696165876
grok_oggi,Cold War,but,appaiata,36,1.0176416093297944,0.9926182563871536,1.043357287599142,1.1625477976466663
grok_oggi,Cold War,against,appaiata,34,1.0190811653539138,0.9647641985840356,1.0531526992716027,0.9456318396706624
grok_oggi,Cold War,which,appaiata,33,0.944286881618582,0.9650897353008735,0.9844466353052034,1.0205999840558984
grok_oggi,Moscow,vocali,vocali,24186,1.1973977857741196,0.9987947894105238,0.9633710261051345,0.5997147012352111
grok_oggi,Moscow,spazio,spazio,11191,1.0995537421601838,1.029765591194365,0.9901206552217255,0.47835319577343616
grok_oggi,Moscow,e,lettera,6877,1.1410584139389357,0.9998938828579235,1.007961207339666,0.8730341517998085
grok_oggi,Moscow,i,lettera,5756,1.0871635593458189,0.9689612378645432,0.9061033567465308,0.8810073375244688
grok_oggi,Moscow,t,lettera,5469,0.9917867618337013,0.9369099899562964,1.0179960734617064,0.8667405977806827
grok_oggi,Moscow,a,lettera,5002,1.177911046539819,0.9930831401802275,0.933097838738909,0.8810655877379472
grok_oggi,Moscow,n,lettera,4973,1.0842946619502707,0.9712407271068305,1.0495232783878476,0.8356481392313619
grok_oggi,Moscow,o,lettera,4719,1.0725428671845219,1.0598973653495316,0.941688743183771,0.9090980115331102
grok_oggi,Moscow,s,lettera,4623,1.2811515394630253,1.022653032887456,0.9877536399542529,0.956630909352991
grok_oggi,Moscow,r,lettera,4491,1.1196133484892132,0.9597715706811831,1.0347967418016846,0.8410589715023878
grok_oggi,Moscow,c,lettera,2735,1.2596828115825138,1.0187915302740864,0.961432076841716,0.9280424727974349
grok_oggi,Moscow,l,lettera,2664,0.9520976388376814,1.021808641162935,0.9477965027361446,0.9688931670948006
grok_oggi,Moscow,d,lettera,2380,1.0894548059135274,1.069799375169495,0.9502500442061234,0.8621915020349646
grok_oggi,Moscow,h,lettera,2028,1.0573172812658806,0.9729524719991948,0.9794935923181395,0.9668431545286559
grok_oggi,Moscow,u,lettera,1832,1.0420758809375297,1.0814928653159477,0.9543078061699112,0.9250523923226617
grok_oggi,Moscow,m,lettera,1729,1.0710588305642967,1.0266945315816358,0.9824583877301388,0.9414042267515458
grok_oggi,Moscow,p,lettera,1437,0.9639285643499231,1.0551992345225265,0.9873701180859838,1.0203560846508897
grok_oggi,Moscow,g,lettera,1406,1.07781125680802,0.9681336203816454,0.9582905709474119,0.9594982681741565
grok_oggi,Moscow,f,lettera,1175,1.0625695507656,1.020012230903079,1.0354114414088802,1.0432758139863536
grok_oggi,Moscow,y,lettera,971,0.9235870215102001,0.9669452542992216,0.9682963643249208,0.8829815449812429
grok_oggi,Moscow,v,lettera,890,1.1888977372953942,1.0182296264966275,1.0047027640641095,1.0537137978266857
grok_oggi,Moscow,the,funzione,560,1.3288520002345947,0.9574205660996634,1.1126664094624514,1.1926264149955286
grok_oggi,Moscow,and,funzione,420,1.2191983330231773,0.9599358676373165,0.9586162621377775,0.8341245107000586
grok_oggi,Moscow,in,funzione,275,1.1558557168077144,0.9448471593036994,1.065084431620879,1.035276650487989
grok_oggi,Moscow,of,funzione,253,1.1178370550063417,1.0087430644028768,0.9989019959874937,1.1079840188590093
grok_oggi,Moscow,to,funzione,206,1.1097332828882156,0.9891901972295084,0.9770292548598425,0.9984682859678088
grok_oggi,Moscow,with,funzione,147,0.981449936736655,0.9673576357267796,0.8917187826307708,0.7552915472254554
grok_oggi,Moscow,moscow,keyword,216,1.0417712712815272,0.8810897127935919,0.9664717348794696,0.8633299541237823
grok_oggi,Moscow,moscow's,keyword,57,1.0415108071990904,1.0385733666762402,1.0282870305536151,0.972699297032973
grok_oggi,Moscow,city,keyword,73,1.0849329263162109,0.9995960961022785,1.0992399916451998,1.1640548156987571
grok_oggi,Moscow,like,keyword,46,0.9318549990040501,1.006483456036329,0.9069734012126683,0.7866214695500717
grok_oggi,Moscow,russian,keyword,37,1.051676458226824,0.9578958251177768,1.1216075410831408,1.1482185936547746
grok_oggi,Moscow,including,keyword,35,0.9719093954486545,0.9824812472387774,0.930503149467111,0.7397412588190058
grok_oggi,Moscow,amid,keyword,34,0.8708923728698497,0.94108868595852,0.8627588869920603,0.7504549964370884
grok_oggi,Moscow,by,appaiata,145,1.122587312422138,0.9791054873131467,1.114691801794937,1.1408619398998623
grok_oggi,Moscow,on,appaiata,70,0.9952057773707974,1.0034186700344245,0.9545705559556059,1.0555839191857057
grok_oggi,Moscow,at,appaiata,47,1.1342359434514482,0.8997236488896202,1.0846494940005258,1.7311637061977967
grok_oggi,Moscow,over,appaiata,49,1.053757020708195,0.9768205863718901,1.0504405705479944,1.056371927824251
grok_oggi,Moscow,under,appaiata,38,1.0101063671826167,0.9730993205188883,0.9956755054710138,0.967457574523693
grok_oggi,Moscow,central,appaiata,33,0.9995293567046686,0.994464277743985,0.9678068821820186,1.1872243463591305
grok_oggi,Moscow,million,appaiata,30,1.1434354037391938,1.0019724587373788,1.1724841622258637,1.9637068805488032
grok_oggi,Nelson Mandela,vocali,vocali,25168,1.008112931546825,0.9605621979380777,0.9874470226561027,0.5345089783726201
